name,Maximum uncertainty,Average Uncertainty,Number of Joints,Camera Scale,Camera X translation,Camera Y translation,Global X rotation,Global Y rotation,Global Z rotation,R0X,R0Y,R0Z,R1X,R1Y,R1Z,R2X,R2Y,R2Z,R3X,R3Y,R3Z,R4X,R4Y,R4Z,R5X,R5Y,R5Z,R6X,R6Y,R6Z,R7X,R7Y,R7Z,R8X,R8Y,R8Z,R9X,R9Y,R9Z,R10X,R10Y,R10Z,R11X,R11Y,R11Z,R12X,R12Y,R12Z,R13X,R13Y,R13Z,R14X,R14Y,R14Z,R15X,R15Y,R15Z,R16X,R16Y,R16Z,R17X,R17Y,R17Z,R18X,R18Y,R18Z,R19X,R19Y,R19Z,R20X,R20Y,R20Z,R21X,R21Y,R21Z,R22X,R22Y,R22Z,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16
59eb3f1446c402d1e08759034a451549,0.5354674,0.20939335880114418,17,-0.02376611903309822,-0.1124563068151474,2.5,3.7978101478828767,15.592188063736888,2.4038285158819237,-37.79510448926485,-7.22866582128588,14.697641603234903,-23.726999714282726,5.2199639623326055,-19.45659127536692,23.794640785180658,0.7580288015182955,5.374290379081751,127.61604675446196,-19.660897601367633,-9.734978124012672,132.07547726356327,8.78191657911754,-0.8447497390583906,1.2092840320554055,-3.0646943546404968,9.664092713258986,-17.79174461800736,2.8670293203905626,6.918833926382115,-17.497892804440486,3.174882594869139,-1.70317191600956,-6.1490553852223995,-1.002458220024603,3.772063749806514,-29.72692645671436,17.505062795521706,5.386291021453464,-19.284144366749732,0.7233208750857585,-12.57514921959604,-14.392333854882626,1.8373283572528347,1.4228630869063523,-6.939034210852428,-13.486600398293806,-11.749076259297079,-9.333436425349499,14.910559090231711,18.045761060787427,-17.123898966247268,-1.525122331282256,-2.147256515135214,-22.8616403596515,-18.244818386410987,-29.416128943816684,-9.529958897017337,13.902313031937462,34.330808636572286,97.51448100667781,-53.090473022240495,137.39899500456292,108.089881464662,54.386842926708916,-148.56078086317103,-11.078723074337946,-11.381915171594812,2.4989630191798575,-6.348457635399044,9.572322291570694,-10.240552995245247,2.9024233606695686,-4.431382337274668,-19.50094481628969,-0.9549130597687329,6.557459716454142,16.173940888556263,0.9495648741722107,0.9814298152923584,0.9619517922401428,0.9578037858009338,0.9542397260665894,0.9038711786270142,0.8652220964431763,0.9318637847900391,0.923820972442627,0.9132055044174194,0.9149184226989746,0.8335208296775818,0.8323114514350891,0.9482491612434387,0.8833698630332947,0.90472412109375,0.7908049821853638
637e232968e6e13411d0fdb716d30fb6,0.788939,0.30519347148143156,16,0.28353622555732727,-0.23410530388355255,2.5,-33.20594478216289,-41.0896906316501,-12.188216441793879,-57.37963374552257,-2.61520814309842,-9.472365034388497,-36.17420156147786,-0.005079779772425089,-10.447568345025516,44.99261440265172,7.732406786726306,4.69877655931785,109.47156043186388,-6.22048507667557,-14.357899456182007,62.931115880260556,3.3061874321339335,5.174838610033624,6.254973690002726,3.3747851564024876,9.747207577721579,-3.7805259273013365,12.311530384616582,5.227229576062206,-0.26870919354096906,-9.386432716893275,3.498866855176582,-2.4133433962825745,5.210799129126918,5.113699025451901,-15.809297579336791,1.3628246568848823,5.70656243361677,-10.477070493371741,8.194982202039066,-12.973662583135958,25.782020927979268,-23.00398491704915,15.369566585476786,-6.489253020515571,-3.379491156740626,11.65658781397229,-1.2829314005547143,25.084264170296397,-1.7074254163151854,-14.757619201884077,-22.48510910618162,20.090403802040132,-16.003543036690075,7.991184725131518,-9.405760444697117,-22.889789276768415,11.222471235610035,13.368094908646793,-26.725131741027333,-50.16701545369163,3.116431330056051,-14.981067133033752,21.38396308366509,-7.899088161910359,-25.798481683878997,-6.632518799677528,-38.58300779116084,8.834599535733142,1.943341004021072,-18.9869116095437,-7.0579315826030715,-0.5213442305614007,-5.895762088720708,-2.544182500023339,3.0932199993788205,3.101731055414891,0.9828587770462036,0.9915146231651306,0.9447216987609863,0.9433227181434631,0.6045268774032593,0.9268934726715088,0.8800753951072693,0.9997808933258057,0.9467733502388,0.9729232788085938,0.9714249968528748,0.8743966221809387,0.9000846743583679,0.8930726647377014,0.9346113801002502,0.911663293838501,0.8314822316169739
65eb7c050d76131faeddb0771d26ade0--falling-down-editorial,0.59280396,0.2364180823261559,10,0.03548474982380867,-0.18640057742595673,2.5,163.54101129803146,-15.246061397357321,34.4379708895552,-28.96119394886423,1.0264534216307983,11.745093405237315,-76.2129992874298,8.958784327675021,-12.923858551255517,30.022424345871208,-3.4136916214621724,1.6416105672465886,41.77623734135769,-11.715021789869041,-10.850780024940757,54.86765409333196,-0.6727225135491867,11.199509847167745,-3.1938374370329825,1.277754864215785,-0.7859855662039511,-8.142483660531056,3.7801361796318225,-6.317318802972956,-4.75162728245494,-12.266178782301344,14.682224158730891,2.817276728372309,-1.6841829228998666,-1.1574380937782487,-18.540113077440026,11.883691603875214,18.24762388661257,-5.368047586180359,10.066485624247472,-26.630012819098443,-14.307192985557478,11.485135551652984,1.4074994301420547,3.0959779016996247,1.9783169086568264,-25.37231203061605,-1.2961410931312247,0.49335726363300897,26.948195474036197,4.214397472627118,1.9339151295230428,-4.111518175140624,2.022102476661428,-8.943650336021566,-39.720527986102276,0.8518006287159593,8.161634657190126,42.55620054834354,25.68252556233969,-52.284978568137134,29.34942531638234,-3.6386479572013624,39.92132530241689,-14.251499623065195,2.76751666583465,-1.2362571961397264,6.2847319704428255,2.482384442516944,2.463690855088854,-5.7843932929827115,-14.519380496086741,-3.118776859705716,-12.978132088174085,-11.03501754761268,5.58538079047558,12.803496103927905,0.5689498782157898,0.7699683308601379,0.5373610854148865,0.7792540788650513,0.7258511185646057,0.8327900171279907,0.8310722708702087,0.8343289494514465,0.8490047454833984,0.8371214270591736,0.8678520917892456,0.5770921111106873,0.6482900381088257,0.433402419090271,0.89014732837677,0.5137072205543518,0.7816101908683777
6623ff38175c781d04f77afeb29dbaec--ford-models-male-models,0.8812104,0.34406974278072755,9,-0.1393202692270279,0.3094059228897095,2.5,-91.90914283033428,36.119990350035465,-51.91738120210163,-85.899136436235,-16.240091270667836,7.188201219321786,-89.80417415078473,7.32523786596069,-8.857336381706467,51.04436691295811,2.1499177275905805,-1.5205856982911923,46.19527411170756,2.6473055498858376,-13.034827780927069,63.30248692581249,3.7319961525879264,5.818953623296153,-4.929217323517149,0.8041078723409932,0.520293235202865,4.0401597737869155,11.706149374137196,-3.9469515972783364,-3.926662947235637,-13.41060173717272,15.401909238744087,-2.3666281040108608,0.6502018857517736,1.3640389364532637,-13.044295276890352,6.326138711625558,17.691970922159104,-4.238381681897618,13.065941000143768,-28.36923682142486,4.748379527504599,1.8524203005542126,-7.4479951483660365,-9.592229731680344,-18.29598845612543,-9.019840242439411,-7.038614953856629,26.74017694022158,14.075840817990807,0.9176242823252829,-3.290573833134696,11.241384883195446,-18.20845616681713,-26.359028478872773,-34.471554929704155,-12.517635611689947,18.46558034566955,38.43336517663503,-6.146727144489072,-67.81170951396321,22.46847076536347,-23.82278970229757,51.072910273499595,-12.66454188167952,-5.098944536184204,-4.16999099773828,12.39178766868517,-2.6090586249678815,-0.6284912757012419,-6.731301264322483,-3.3776173370305154,-0.2320281428510916,-7.547592113069516,-2.2836901841364536,5.656979102223885,9.700166357360409,1.0133432149887085,0.9611870646476746,0.9228097796440125,0.938034176826477,0.3861677348613739,0.8300262093544006,0.5130876302719116,0.874631941318512,0.7183313965797424,0.8935966491699219,0.9228852391242981,0.7441577911376953,0.7143579125404358,0.8466042876243591,0.7117257118225098,0.5492810010910034,0.3771429657936096
69407332-woman-looking-up-at-camera-arms-crossed,0.6866465,0.26243193739246584,17,0.005057100206613541,-0.2570870518684387,2.5,24.25096230853462,-25.164027119423807,-7.5499374292757695,-18.8879916873417,-6.79688260629883,-0.27758937327691124,-7.1105722774231825,-0.5736917074948775,-3.605207777911803,27.397104534593407,2.218915871699226,-3.7934307159644294,38.20579010367938,-7.953367675244451,-10.607889106544995,67.11813112450508,1.098567092496322,-0.849258624405951,-0.886964897162418,-7.405055456601459,-4.056463435335736,-1.8402262784516241,-0.8363761405793665,2.927866455658101,-23.896164717003725,-10.321722109568032,0.2812693778160936,-5.168721748745054,-2.015644319357769,-0.9492277810583435,-10.763100032791657,25.972859828484008,-4.488370020614669,-3.257770782428652,3.1571209013759325,-0.5571630765902699,-13.591423311485991,-6.615312272497796,-4.880191506315267,-12.029151581308037,-39.821628446196804,-17.345753755773035,-10.455253161615428,34.650806414281966,13.162625742939884,-9.42027545045704,-10.014669247882816,7.524202984030454,-17.27708303385773,-42.74542410910957,-44.22762297032653,2.0906214403111147,33.471331782363734,53.69570632987908,79.52924737476775,-66.09875954182654,94.70078457809106,77.15317482668205,62.44970365699054,-75.03234644787973,6.984052841445628,-15.347585329180392,42.800594962130354,-1.6647754739818044,15.615871744683908,-35.00335345848135,1.7206417256374542,-0.49779384502490254,-6.674726807427268,-4.383011364459461,8.975969083626772,12.205329480759346,0.9709445834159851,0.9881958961486816,0.9517272710800171,0.9639319777488708,0.8305391669273376,0.8340254426002502,0.8938571214675903,0.9491583704948425,0.9362205266952515,0.7700621485710144,0.9106463193893433,0.8561239838600159,0.788540780544281,0.8877165913581848,0.7873668670654297,0.9229703545570374,0.9437297582626343
6bca8a2b5805feb5e58d39a39c9c0334,1.0,0.34539745251400766,12,0.02947581186890602,-0.42057865858078003,2.5,-42.00975126379667,13.843086754096989,-11.147828367039196,-3.416893699522439,-8.215142359148006,8.67415668458225,-2.076692977046166,-4.393568275595362,-3.5451906922314893,22.050113140963727,1.3823680692561102,-2.4143066663989576,16.07039522073887,-0.8112738613582473,-6.676658043415089,41.51999937955008,-0.49117603204939486,2.3702348707794507,17.784315079737677,-2.690799127303421,-2.420177640877407,12.071080405075453,3.347212536496792,-5.631114883384339,21.23537061072417,-0.6616329543797305,11.057277134117752,3.567005462666864,0.013808081180827029,-2.69974838266343,-15.551954834430928,9.149975836695663,8.044387629897686,-14.810799054761796,7.58502069594754,-32.88557475914344,14.593819312756125,-1.7958577964900444,-7.7215519085878634,5.717010915499596,0.24034309775278875,-30.223720265995237,1.6878141289390804,7.376567591346983,15.91859085134075,-15.981291987921468,1.1794879721314595,1.6702830610520676,5.3495241131512845,2.1589461704562796,-42.179153615591325,4.365135905627891,-7.195615389665835,48.490975823829714,28.736641234616307,-48.35716900289458,39.53396136892337,107.20246913674809,62.99274467714158,-134.71075549065097,7.119577028070198,-8.817376359967309,2.6565664326267284,-1.5935024499927213,7.353737684046215,17.89010446469742,-15.681994806038801,-3.4864847894284066,-18.146412435944026,-9.087092846328295,4.725081325358862,19.828670953045243,0.9698711633682251,0.9856650829315186,0.9749532341957092,0.9687448740005493,0.9816105365753174,0.9345406293869019,0.9027789831161499,0.8095369935035706,0.9749870896339417,0.7293343544006348,0.9213058352470398,0.7902413010597229,0.7656220197677612,0.5755536556243896,0.6056463718414307,0.7402456998825073,0.4005703926086426
6f523f23d3ee2864abd836637de27672--trampoline-hoodie,0.8676801,0.3376723927872847,14,0.16036057472229004,-0.05646545812487602,2.5,-81.67057315126928,-6.001107084497576,-101.0754616021665,-52.578417155259224,-11.725265366076767,-0.9295193769299774,-45.000387157927186,-2.3521641112263008,-2.085282580257692,51.30369212027057,0.8977153481117536,2.4299757606852017,19.318882708868415,-10.912162935011661,-7.806037079752691,43.7740027867893,-4.301939153445525,8.472156401200062,0.3404744980783955,-2.629139381127719,-0.31655282772748367,30.445349659278396,11.001097974420752,-8.22678953923017,31.427226918508165,-6.307366790465425,20.62987434080254,23.746610894937128,3.3910292672394817,5.7183197504993,-16.635789742496062,0.9579900599898236,2.1286265338437698,-8.14408875498601,-3.0032747323028035,-21.11942473446862,61.940212526042615,-18.24074930121295,-0.35221404579691357,10.492137036907142,10.753978315155106,3.500523602937133,11.678271103266141,-12.645246597274234,-13.216992341185893,-25.428893317700435,-5.651733943828138,25.711014281367813,23.519158765386532,9.114360669042279,-79.10072813643032,22.443175159772327,-12.169449643275623,81.21995142077769,9.970056159771586,1.4873766782163556,-1.4919923919914033,12.212379089756444,6.250984859527438,0.33178529683494923,-7.01123315236087,-18.874211780691198,59.70906293176625,-0.49463482917291873,23.702895976701754,-54.37252343511398,6.312930406431223,3.8320998319504564,-2.6030087849105428,-0.6346014668832001,-3.1641005009340395,11.71278063404763,0.9719908833503723,0.9486342072486877,0.974622368812561,0.9558621048927307,0.6493664383888245,0.9867388606071472,0.7136878371238708,0.9040209650993347,0.8289191722869873,0.96783447265625,0.8766087889671326,0.8845468759536743,0.6811392903327942,0.9258739948272705,0.9397314190864563,0.8337836265563965,0.9015970230102539
73513e03cafcb44ca4b6ea73e4d0b337,0.9292985,0.38213728332881247,16,0.15257370471954346,-0.26550108194351196,2.5,-34.61991688376059,1.6310028565787358,-24.689004538122344,-3.9541121968494486,7.684804637079549,23.313682769490452,-104.86670153495464,9.752446332814978,-14.073818228222835,35.50278713587643,-5.1312658451103506,2.7433352348518665,31.455353637510278,-5.742109299378455,-3.6101750329856945,42.156839387572894,2.1710076442002872,3.4882429228094503,-1.2839969100652362,-1.5354514982980192,2.7329475843413347,-3.717155432181958,7.359081453298104,-5.616026141734135,-2.479235084979334,-12.230140996693063,21.232951016210695,-3.9134683024196417,-0.7594189050969519,1.4699313078590852,-8.309584238575418,4.7650930004036205,15.774656567413778,-0.24281095715770545,11.45053552086499,-36.39932801161606,-5.457838960556639,9.159747276077013,-18.41029167188559,-9.333646453666477,-33.37771379450495,-5.40105234091033,-5.688891026686654,23.136733058662934,17.682384751658994,2.340388438210376,-3.0651317001907894,5.684734429689878,-26.85238841054843,-29.765059402850543,-33.3156581108008,-7.522692658450235,4.940505064894241,41.15202635311022,-10.280728167943261,-64.23190491712197,12.700103261593192,-8.563541770973893,28.375319104880756,-11.273856456283333,2.338729556015709,-2.2815963042690215,16.457246890044637,1.316187698345212,4.24879131707954,-18.046155504211995,-7.741741094000775,-2.546809561532855,-10.744778050343097,-7.036279882934131,5.716364608849384,11.946475556499617,1.0157610177993774,0.9804611206054688,0.9940786361694336,0.920298159122467,0.8751112222671509,0.8446211218833923,0.6107675433158875,0.9213584661483765,0.9607030153274536,0.9325799942016602,1.0062849521636963,0.8906059265136719,0.8634774088859558,0.9054526090621948,0.8791743516921997,0.9194616675376892,0.8030959963798523
800e85b65480f0b7e9ce03eabfc02e4e--male-models-poses-boy-model-poses,0.8240301,0.23001900644721504,11,0.02249038964509964,0.07182683050632477,2.5,-3.385342707868623,7.344121631468483,9.799455963551237,-53.88888457017455,-11.607927838777826,-17.547541449517308,-62.72683175237464,4.80401654093623,15.199395837400502,52.41975527593441,3.3704721053850357,1.3646608038328523,74.8860096449122,2.3319666015203384,-12.282825660855956,77.34547197257459,-3.119130748882087,16.072249617098528,4.317384345593039,-2.7053173347145174,4.903411588172371,-4.762690054476245,-0.28864160652977033,5.16235430489131,2.515289732617127,8.440668375352656,-3.0139974889694887,-8.864140957667093,1.6831357695227391,4.369316835173585,-10.22227797034723,13.610207185477174,-8.685448694827572,4.306560630192685,-9.139803123700576,11.953858990992401,-22.553660299786454,4.1099007009678,-3.6586813289238327,-13.467780665809482,-42.41915280264723,-23.659705275485177,-13.641785711331082,45.45219392623978,19.245804807391156,-15.319545695090197,-8.634201785484967,3.415073880995454,-2.9446892115838423,-37.91606372437119,-46.810814174803696,-16.575436483442537,37.73693859829302,44.069080619312196,86.42285485122407,-60.29675289852165,80.51265118127702,124.42588395920245,48.97066000923971,-156.49267954630685,-24.7336347017065,-4.014913260180433,-12.616986689583307,-15.588141176653656,8.826690176674267,-15.455932619984305,-11.12858772414727,-3.3261943368733706,-11.271120965520742,-10.842418165849368,8.701941894125861,18.308728466474793,0.9459554553031921,0.9583141207695007,0.9550936222076416,0.9383292198181152,0.9617182612419128,0.7545767426490784,0.7997769713401794,0.8478760123252869,0.8810882568359375,0.778258204460144,0.8725846409797668,0.4581625759601593,0.17159946262836456,0.07258155196905136,0.04165135696530342,0.08129383623600006,0.051106635481119156
82a7e33c186338335db0f4ac3fea7e00--navy-suits-mens-suits,0.555041,0.21673536828823162,17,-0.01031608134508133,-0.3119123876094818,2.5,3.0637101670697806,-3.8051257073707836,1.888969496576597,-1.4854848225379678,-2.206357928579923,-0.8713169337739187,-4.868213915832003,-0.48866711146817876,4.039379424674242,11.161374339710624,2.0936807247290457,-0.12723002911528689,25.14939856176893,-6.708420557489764,-2.1887847056191263,15.798087531361508,0.5735116146163713,3.010323700969668,4.729025332717722,1.9479665361930516,0.43382397412542917,-2.599250686763155,3.7760436156585158,-2.355573869726018,-1.310109150149018,-10.126854251226629,7.16822718486773,2.791395860946661,1.2179212331477098,0.47702436033680445,-9.982956679566447,5.622172031326677,5.633012822199957,-1.423005346940159,7.518826771380008,-13.772578711294948,-1.3357485063544825,11.845395586972598,-0.05252683610025581,0.5678914361465087,4.19476324008427,-9.605763751520724,-0.5668925743412472,4.683350150190554,11.130945846958218,5.182120445462504,6.333876889068359,-2.1277627283571747,5.082474388774364,-10.561986820227924,-50.69559696336975,-1.9243285321361068,14.569539697804021,47.584602890779855,136.8714858345845,-78.7266455057779,139.47280436111888,89.47424869311644,79.38422196812087,-97.76953393066444,-6.442538795460916,-14.020060370586604,10.666084879594441,-1.8189331637141095,11.47032001756958,-12.334319310782329,-9.764289027062135,-2.0516027040169473,-12.575646969631805,-6.91565660775759,5.5892573497163855,15.431938165430049,0.976737916469574,0.9851737022399902,1.0032474994659424,0.7762726545333862,0.9671280980110168,0.9353882670402527,0.9074748754501343,0.9742917418479919,0.9549545049667358,0.964327335357666,0.954371452331543,0.8740622401237488,0.8928661346435547,0.9337368011474609,0.9133382439613342,0.916739284992218,0.9111557006835938
93385946-businessman-step-up-pose-isolated-on-white-background,0.63463634,0.2583876416773815,16,0.06193668395280838,-0.3465213179588318,2.5,-10.161384272575628,-54.69389066575225,-17.545972213555498,17.112729899407004,8.376619130184508,12.388402456177783,-63.59977090943729,14.627903664261781,-14.843420038237777,20.934119994738882,-5.998546190445644,1.7435206182011755,11.307839208725085,-11.192521709873175,2.0448826516473013,103.62679680435471,5.804905631720729,-3.5648866099202787,3.881076984054502,-0.9528963396945808,-0.12919725699838278,-7.063707361319963,4.214889673134182,-3.8686712260876437,-4.375779474788886,-1.1945893069429463,4.117658942091288,0.004786839528978254,-2.797710370834338,1.6638639638927248,-4.235658570852898,5.288662005004594,8.63780471027215,-8.454626720695224,-1.1777262102124195,-12.959767417043214,-4.976310624070741,-15.286697607824314,5.0904977266150135,1.0123900621297421,-6.49276544529625,-16.102445883419154,-4.292192900386739,4.949917919344165,7.134754989066436,-10.499628046879353,-13.789482575717082,11.547081098556768,-3.3799489928584285,-13.270474429934385,-49.184523477436564,-0.6220296499421454,-0.1356408467892022,42.9642599550222,32.01071290382943,-56.46475722695604,36.699538731300215,71.3284987855219,76.56786859594698,-86.76594208342298,1.7892038048562768,-6.436316920013857,21.417296114362046,-2.413772844426639,6.744638489337403,-15.433915505194769,-11.351116994853578,-1.140941586107081,-13.093421412495669,-6.002901289815174,5.408761916935982,12.98411448011337,0.9798334836959839,0.9800273776054382,0.954365611076355,0.9807294607162476,0.6383603811264038,0.9193262457847595,0.8896541595458984,0.9664063453674316,0.9157146215438843,1.0021743774414062,0.9635653495788574,0.9052153825759888,0.8149990439414978,0.9159684181213379,0.9592716097831726,0.881564736366272,0.9039672017097473
9550ec0485867ae069b4caa6d3b1e425--aaron-siskind-photo-sites,1.0,0.38018216522442955,9,0.019709549844264984,-0.30647164583206177,2.5,29.640616771267496,-23.853313817698357,87.63900418389069,-34.35119333615019,3.104673799730109,-0.32526017166091276,-20.500413227726828,-0.6681792638123646,-2.6800782916274395,21.715020645188318,3.8336438815897025,-1.1196157078058915,51.815771892913936,-5.646281745323176,-11.238732208476542,26.614441695338108,4.50387070804919,2.7114222431720396,-3.106938434326791,-3.8372062521286874,10.403761219236348,-3.9577458574878954,13.841205890754297,-1.8727851498948402,-2.760522765567969,-13.168423719771578,11.817761495364373,-1.140585135609771,-0.20021716378177867,6.039931160400398,-8.074577066029143,3.37058330940246,9.002831363858787,1.7855658753495989,16.86314283430369,-24.510666591346016,1.5858586145378306,-1.9704175814382952,11.695953609253658,-9.858208397018041,-15.50250767993462,7.705925289540521,-8.342708948502688,14.74855383330818,8.611050005519562,3.072484825719131,-8.26585395241441,8.515416258081983,-18.692882211058407,-15.164862400956919,8.649023295983895,-10.25620437372833,15.278685795927888,15.866059866434183,-15.718678044523648,-35.45994135921294,5.416181209921909,-6.036796957345008,54.73840642366781,-17.950095723724935,2.631907315288867,-9.401467670803765,2.772069413803287,1.9670733500659277,4.649566327008378,-14.08894795100806,-10.328267138340196,-0.2396980717630457,-8.164265987567873,-3.634812379095577,3.802043157620992,6.29590530615132,0.9664187431335449,0.9143117070198059,0.8839119076728821,0.9024205207824707,0.704804539680481,0.7417383193969727,0.9118146300315857,0.8358238339424133,0.834715723991394,0.935071587562561,0.9395148754119873,0.6358811855316162,0.7014055848121643,0.6756227612495422,0.1705671101808548,0.6100930571556091,0.7444984912872314
96fd8d04ef7ad5eb37e644444d39fb37,0.5586989,0.21910487959460126,16,-0.20288638770580292,-0.10254502296447754,2.5,12.658539852946372,56.53936679835468,1.5163895075415714,-50.38512729955224,-13.277112520033992,1.7069801733586651,-45.31664199197171,6.664385474137045,-4.388345315314417,32.543187621334454,0.159311801172807,1.1027876157948608,128.99790330658226,-17.589203895907094,-6.0490396445454335,129.60673270881887,8.962124290179156,0.47322106554701804,-10.731191950310295,-4.309520663424239,6.719354836577308,-35.02517932797412,9.247426414452468,13.493194945937454,-22.210458661918945,-4.039380278447887,-1.3830876937181946,-3.7237533949201906,-2.1950048735188923,2.424779907717526,-18.196467477276464,17.498678276195037,-2.660839356282806,-17.931328071433033,-4.653299452276613,-7.746431726413282,-21.773741489030208,13.76778562604489,-5.862680067475751,-10.168128230607369,-16.586176955912382,2.448582263201374,-11.142299328906072,18.026433332983583,6.897771330529088,-25.555813600404907,2.661998780894416,-3.0635027000737414,-29.590008484612284,-13.819450030700514,-14.516366675115473,-12.977212573957072,21.74812998718995,43.70518521580684,28.209379658995296,-60.600143071264455,65.87460639364505,110.64971342217771,47.93898725586597,-142.1709613097057,-22.673717949922352,-7.377172063088528,3.2836644564589936,-0.7838787196492667,9.791298156361304,-20.256585719641127,2.0877574566147636,1.7142694793069497,-7.967010124337905,3.9929503600174336,2.825631330387704,1.6345732312456542,0.9597650766372681,0.9451211094856262,0.9745879769325256,0.4646465480327606,0.9681224226951599,0.8359758257865906,0.8815795183181763,0.9784247279167175,0.9641732573509216,0.9480273127555847,0.9325242638587952,0.859428882598877,0.7959046363830566,0.9730913043022156,0.9095783233642578,0.7865628004074097,0.8719625473022461
Header-Ashley-Weston-Mens-Clothing-Fit-Guide,0.59229225,0.22684867896324806,17,-0.020831648260354996,-0.3777451813220978,2.5,-1.7618339561915664,-16.834964888882805,-5.328405595124429,13.228009436317123,2.590848700310393,1.426670063594988,-1.1848855291230622,-3.765128546478012,-7.708618945394445,3.257664914496517,2.190095675052946,-1.525067156160367,4.593624943271858,-6.472525460351387,-2.5632820568202215,6.527271987869978,-3.6489999626621628,-0.37795561471609,12.045469757008844,0.19425266106842537,-1.1011686475181564,-0.5896754173697653,6.252526774732569,-0.612089216739691,6.701329540470821,-7.588160021644807,10.651489619111771,1.172953081921344,1.217343975441138,-1.0462639584315974,-6.72315455618995,8.01392925506766,5.8343292328914975,-1.26035666485247,1.0624917408476071,-10.299258471161506,12.568704082340487,4.695565089747475,1.2269362290784804,2.1119139147183947,-2.795438265718251,-17.249166343172593,0.23834267941919485,10.944081262776777,15.774955388189968,8.585457286699524,4.626999381990656,-0.9185637535012771,5.33320892565824,-10.499120051559833,-47.90926910278724,0.687735589509992,20.929514739691,54.91519220995525,29.599379504153543,-52.9849226939017,31.435501692687634,121.44983393404449,73.67545423717583,-125.44996154221914,1.1116038959094665,-8.573544583013376,9.270949585953991,-12.253312413452331,14.419632413447875,-6.252800409186192,-13.512381801089665,-2.1912232965962324,-15.85313885607181,-6.046696889660119,4.108836045230924,15.921835191196505,0.9649733304977417,0.9774214625358582,0.9670747518539429,0.9686784148216248,0.9585110545158386,0.9320381283760071,0.9477957487106323,0.9436048865318298,0.9379774928092957,0.9213188290596008,0.9488674402236938,0.8599447011947632,0.8385505080223083,0.9378565549850464,0.9486945867538452,0.9210066199302673,0.9245178699493408
Human-Body-Pose-Estimation,1.0,0.3643910788248343,13,-0.04500434175133705,-0.16424541175365448,2.5,129.23551192742866,16.734409136374584,82.92745090195669,-26.314022654884266,-4.489660072594155,6.823721407755572,0.969616642782772,-3.0317675067557466,-7.5569033684555365,9.061565868079018,4.951146499621121,-1.6076671951142698,26.63749870642878,-0.37112518542223927,-7.590255182172709,32.490895693048834,8.829306139126382,1.4944087848537069,-9.718617259629552,0.2430700774593428,-5.346330999714304,1.9378570024477864,7.388554573340355,-7.884513391995198,-21.33342309890158,-13.625859417733905,5.55591193930156,-0.15763565674223,3.6459955332010034,-0.6132144904054506,-12.437476511590678,8.423574973181053,15.107625415712212,-3.497378941154577,4.994040514495625,-16.569731567938284,-28.378556614547342,3.565916901267893,4.086197383226917,-2.335565684326112,-2.319544194967378,-23.908257566929233,-4.917509952392924,17.757586841968127,13.658977297472003,-10.590029015639058,-1.7976148626540303,3.041230733850799,4.8177046669197585,-13.524130580235735,-54.04260480763485,-0.0909213371269875,17.27425875063593,57.798973209615504,19.558849452525767,-36.57546151483777,21.523170876686414,3.7115038775305957,39.61995686566842,-10.95616386741853,2.1115536222396765,-2.364888540206623,9.956717654096197,1.969881838475272,2.394954179159373,-8.75055064290155,-10.395323374290443,-2.584202712804559,-9.88287391765825,-6.429983200219139,5.469584324608123,10.380241462829408,0.9754852652549744,0.9698242545127869,0.9384378790855408,1.0006688833236694,0.6945112347602844,0.8912129998207092,0.8817323446273804,0.899755597114563,0.4597088098526001,0.9589686393737793,0.7763041257858276,0.7802885174751282,0.8058544993400574,0.6359429359436035,0.796666145324707,0.800222635269165,0.4370971620082855
